Date,Open,High,Low,Close,Adj Close,Volume
35867,9411.299805,9502.200195,9411.299805,9450.500000,9450.490234,0
35870,9450.500000,9529.400391,9400.500000,9448.799805,9448.790039,0
35871,9505.400391,9568.099609,9505.400391,9521.200195,9521.190430,0
35872,9521.200195,9534.299805,9426.000000,9503.000000,9502.990234,0
35873,0,0,0,0,0,0
35874,9591.700195,9845.299805,9591.700195,9797.099609,9797.089844,0
35877,9804.900391,9941.200195,9804.900391,9940.599609,9940.589844,0
35878,9940.599609,10105.099609,9898.799805,10093.900391,10093.890625,0
35879,10161.700195,10407.799805,10161.700195,10303.000000,10302.989258,0
35880,10303.000000,10321.200195,10110.799805,10171.000000,10170.989258,0
35881,10210.500000,10335.700195,10210.500000,10242.900391,10242.889648,0
35884,10242.900391,10305.200195,10080.200195,10225.700195,10225.689453,0
35885,10225.700195,10301.400391,10143.900391,10209.099609,10209.088867,0
35886,10209.099609,10357.799805,10141.099609,10352.299805,10352.289063,0
35887,10352.299805,10422.200195,10288.599609,10414.900391,10414.889648,0
35888,10476.799805,10624.799805,10476.799805,10572.299805,10572.289063,0
35891,10572.299805,10875.400391,10551.500000,10814.099609,10814.088867,0
35892,10814.099609,10949.799805,10631.900391,10690.000000,10689.989258,0
35893,10634.599609,10634.599609,10455.900391,10534.700195,10534.689453,0
35894,0,0,0,0,0,0
35895,0,0,0,0,0,0
35898,0,0,0,0,0,0
35899,10534.700195,10782.000000,10429.400391,10509.599609,10509.588867,0
35900,10509.599609,10563.299805,10307.599609,10339.599609,10339.588867,0
35901,10339.599609,10353.200195,10200.599609,10323.599609,10323.588867,0
35902,10323.599609,10415.700195,10211.799805,10410.200195,10410.189453,0
35905,10463.599609,10592.599609,10463.599609,10482.700195,10482.689453,0
35906,10464.200195,10464.200195,10381.599609,10429.400391,10429.389648,0
35907,10429.400391,10489.599609,10270.900391,10291.799805,10291.789063,0
35908,10289.200195,10289.200195,9888.200195,9966.599609,9966.589844,0
35909,9959.299805,9959.299805,9716.299805,9888.299805,9888.290039,0
35912,9861.799805,9861.799805,9503.299805,9549.599609,9549.589844,0
35913,9619.900391,9918.700195,9619.900391,9904.000000,9903.990234,0
35914,9904.000000,9911.500000,9629.200195,9678.000000,9677.990234,0
35915,9682.700195,10090.599609,9682.700195,10025.599609,10025.589844,0
35916,0,0,0,0,0,0
35919,10163.200195,10267.799805,10163.200195,10259.799805,10259.789063,0
35920,10233.799805,10233.799805,9973.500000,10001.500000,10001.490234,0
35921,10001.500000,10061.799805,9822.900391,9963.000000,9962.990234,0
35922,9912.200195,9912.200195,9716.799805,9741.099609,9741.089844,0
35923,9741.099609,9901.000000,9590.799805,9762.400391,9762.390625,0
35926,9803.500000,9994.000000,9803.500000,9993.599609,9993.589844,0
35927,9922.700195,9922.700195,9809.599609,9839.299805,9839.290039,0
35928,9839.299805,9903.900391,9720.900391,9768.299805,9768.290039,0
35929,9768.299805,9857.799805,9612.799805,9854.900391,9854.890625,0
35930,9854.900391,9938.400391,9806.099609,9836.900391,9836.890625,0
35933,9836.900391,9849.900391,9655.599609,9795.200195,9795.190430,0
35934,9795.200195,9972.799805,9748.700195,9959.200195,9959.190430,0
35935,9998.900391,10157.799805,9998.900391,10100.400391,10100.390625,0
35936,10100.400391,10222.599609,10066.200195,10089.000000,10088.990234,0
35937,10089.000000,10196.200195,10041.599609,10153.700195,10153.689453,0
35940,10181.799805,10401.900391,10181.799805,10391.599609,10391.588867,0
35941,10391.599609,10527.700195,10325.200195,10378.000000,10377.989258,0
35942,10166.400391,10166.400391,9961.599609,9993.000000,9992.990234,0
35943,9993.000000,10146.700195,9878.900391,10059.900391,10059.890625,0
35944,10059.900391,10179.599609,9987.200195,10005.700195,10005.690430,0
35947,0,0,0,0,0,0
35948,10005.700195,10097.700195,9914.700195,10079.500000,10079.490234,0
35949,10089.000000,10165.099609,10089.000000,10116.200195,10116.190430,0
35950,10116.200195,10168.599609,10035.200195,10098.799805,10098.790039,0
35951,10166.000000,10309.200195,10166.000000,10265.599609,10265.588867,0
35954,10265.599609,10402.700195,10244.799805,10280.299805,10280.289063,0
35955,10280.299805,10315.400391,10004.299805,10051.500000,10051.490234,0
35956,10051.500000,10122.000000,9953.700195,10120.900391,10120.889648,0
35957,10120.900391,10122.799805,9943.299805,9953.700195,9953.690430,0
35958,9943.900391,9943.900391,9733.299805,9748.099609,9748.089844,0
35961,9733.099609,9733.099609,9465.799805,9593.299805,9593.290039,0
35962,9593.299805,9694.099609,9534.299805,9684.900391,9684.890625,0
35963,9783.500000,9905.200195,9783.500000,9900.799805,9900.790039,0
35964,9900.799805,9994.400391,9731.900391,9761.000000,9760.990234,0
35965,9761.000000,9897.700195,9677.000000,9765.700195,9765.690430,0
35968,9762.500000,9762.500000,9618.799805,9722.400391,9722.390625,0
35969,9722.400391,9874.299805,9669.299805,9873.500000,9873.490234,0
35970,9873.500000,9948.799805,9818.599609,9901.599609,9901.589844,0
35971,9972.299805,10148.700195,9972.299805,10136.099609,10136.088867,0
35972,10135.099609,10135.099609,10059.799805,10109.500000,10109.490234,0
35975,10136.000000,10274.000000,10136.000000,10242.700195,10242.689453,0
35976,10231.099609,10231.099609,10079.299805,10146.400391,10146.389648,0
35977,10180.799805,10348.400391,10180.799805,10342.299805,10342.289063,0
35978,10344.700195,10452.099609,10344.700195,10394.299805,10394.289063,0
35979,10402.299805,10542.900391,10402.299805,10542.900391,10542.889648,0
35982,10542.900391,10652.000000,10485.299805,10642.099609,10642.088867,0
35983,10642.099609,10708.500000,10614.700195,10642.799805,10642.789063,0
35984,10642.799805,10719.900391,10620.099609,10719.900391,10719.889648,0
35985,10719.900391,10821.099609,10583.400391,10635.299805,10635.289063,0
35986,10635.299805,10683.900391,10530.799805,10636.700195,10636.689453,0
35989,10636.700195,10746.000000,10608.400391,10729.400391,10729.389648,0
35990,10745.500000,10849.299805,10745.500000,10791.700195,10791.689453,0
35991,10791.700195,10880.799805,10645.599609,10704.000000,10703.989258,0
35992,10704.000000,10810.500000,10690.599609,10765.799805,10765.789063,0
35993,10773.200195,10973.599609,10773.200195,10952.500000,10952.489258,0
35996,10952.500000,10989.799805,10868.299805,10893.200195,10893.189453,0
35997,10893.200195,10899.000000,10736.700195,10758.400391,10758.389648,0
35998,10752.200195,10752.200195,10552.799805,10560.799805,10560.789063,0
35999,10560.799805,10670.200195,10543.700195,10614.900391,10614.889648,0
36000,10614.900391,10662.400391,10479.700195,10559.200195,10559.189453,0
36003,10559.200195,10606.900391,10356.299805,10360.700195,10360.689453,0
36004,10360.700195,10519.500000,10296.000000,10340.099609,10340.088867,0
36005,10340.099609,10468.700195,10270.099609,10410.299805,10410.289063,0
36006,10424.700195,10569.700195,10424.700195,10568.799805,10568.789063,0
36007,10568.799805,10638.799805,10457.500000,10493.700195,10493.689453,0
36010,10437.799805,10437.799805,10339.599609,10411.000000,10410.989258,0
36011,10411.000000,10568.900391,10403.000000,10495.299805,10495.289063,0
36012,10347.500000,10347.500000,10210.400391,10289.299805,10289.289063,0
36013,10289.299805,10344.200195,10044.099609,10115.200195,10115.190430,0
36014,10115.200195,10219.799805,10093.599609,10218.000000,10217.989258,0
36017,10198.700195,10198.700195,10036.599609,10039.799805,10039.790039,0
36018,9941.000000,9941.000000,9615.299805,9708.700195,9708.690430,0
36019,9765.900391,9934.700195,9765.900391,9887.299805,9887.290039,0
36020,9887.299805,9979.200195,9701.299805,9847.700195,9847.690430,0
36021,9883.299805,10000.900391,9883.299805,9919.500000,9919.490234,0
36024,9919.500000,9962.400391,9721.900391,9910.700195,9910.690430,0
36025,10017.099609,10122.400391,10017.099609,10112.900391,10112.890625,0
36026,10120.200195,10212.900391,10120.200195,10205.299805,10205.289063,0
36027,10205.299805,10229.000000,9987.400391,9998.200195,9998.190430,0
36028,9835.299805,9835.299805,9231.200195,9417.200195,9417.190430,0
36031,9417.200195,9507.700195,9093.900391,9262.799805,9262.790039,0
36032,9397.200195,9528.799805,9397.200195,9453.299805,9453.290039,0
36033,9405.900391,9405.900391,9018.099609,9113.200195,9113.191406,0
36034,8924.900391,8924.900391,8556.000000,8580.099609,8580.090820,0
36035,8580.099609,8743.200195,7870.000000,8383.000000,8382.991211,0
36038,8383.000000,9621.400391,8211.900391,8264.700195,8264.691406,0
36039,8264.700195,8306.299805,7937.700195,8239.200195,8239.191406,0
36040,8464.700195,8621.400391,8464.700195,8548.700195,8548.691406,0
36041,8517.000000,8517.000000,8220.900391,8380.400391,8380.391602,0
36042,8380.400391,8484.200195,8280.099609,8337.299805,8337.291016,0
36045,8368.200195,8552.000000,8368.200195,8453.000000,8452.991211,0
36046,8453.000000,8735.299805,8445.799805,8710.099609,8710.090820,0
36047,8706.799805,8706.799805,8493.200195,8504.900391,8504.891602,0
36048,8402.099609,8402.099609,7739.399902,7904.000000,7903.992188,0
36049,7863.100098,7863.100098,7456.700195,7708.000000,7707.992188,0
36052,7823.700195,8003.100098,7823.700195,7900.000000,7899.992188,0
36053,7888.899902,7888.899902,7611.200195,7833.100098,7833.092285,0
36054,7995.299805,8099.299805,7995.299805,8034.200195,8034.191895,0
36055,7907.000000,7907.000000,7578.100098,7671.100098,7671.092285,0
36056,7660.399902,7660.399902,7416.700195,7628.700195,7628.692383,0
36059,7472.500000,7472.500000,7090.799805,7211.399902,7211.392578,0
36060,7376.299805,7600.600098,7376.299805,7506.600098,7506.592285,0
36061,7693.500000,8017.899902,7693.500000,8008.200195,8008.191895,0
36062,8008.200195,8358.500000,7861.799805,7884.700195,7884.692383,0
36063,7884.700195,7975.000000,7565.200195,7969.299805,7969.291504,0
36066,7969.299805,8227.099609,7883.500000,8062.299805,8062.291504,0
36067,8062.299805,8115.000000,7934.399902,8066.100098,8066.091797,0
36068,8014.600098,8014.600098,7635.700195,7676.500000,7676.492188,0
36069,7676.500000,8014.600098,7635.700195,7676.500000,7676.492188,0
36070,7360.700195,7360.700195,6869.700195,7156.899902,7156.892578,0
36073,7156.899902,7451.899902,7076.500000,7145.799805,7145.792480,0
36074,7343.600098,7573.000000,7343.600098,7566.899902,7566.892090,0
36075,7566.899902,7688.299805,7365.700195,7405.299805,7405.292480,0
36076,7405.299805,7405.399902,7026.399902,7195.200195,7195.192871,0
36077,7270.700195,7493.899902,7270.700195,7381.200195,7381.192871,0
36080,0,0,0,0,0,0
36081,7561.600098,7758.000000,7561.600098,7715.899902,7715.892090,0
36082,7715.899902,7982.600098,7621.500000,7956.100098,7956.091797,0
36083,7956.100098,8098.100098,7881.399902,8060.299805,8060.291504,0
36084,8205.700195,8476.799805,8205.700195,8455.299805,8455.291016,0
36087,8455.299805,8518.700195,8325.799805,8396.700195,8396.691406,0
36088,8420.500000,8661.900391,8420.500000,8654.400391,8654.391602,0
36089,8608.200195,8608.200195,8429.599609,8493.500000,8493.491211,0
36090,8493.500000,8621.000000,8244.500000,8254.200195,8254.191406,0
36091,8263.500000,8453.700195,8263.500000,8410.200195,8410.191406,0
36094,8436.599609,8565.400391,8436.599609,8467.700195,8467.691406,0
36095,8512.799805,8774.799805,8512.799805,8716.799805,8716.791016,0
36096,8558.400391,8558.400391,8422.900391,8534.400391,8534.391602,0
36097,8534.400391,8693.599609,8475.900391,8541.099609,8541.090820,0
36098,8660.599609,8814.299805,8660.599609,8800.000000,8799.991211,0
36101,8928.299805,9055.900391,8928.299805,9015.500000,9015.491211,0
36102,9015.500000,9183.700195,8909.299805,8943.099609,8943.090820,0
36103,9037.200195,9166.000000,9037.200195,9131.200195,9131.191406,0
36104,9131.200195,9149.599609,9028.400391,9109.099609,9109.090820,0
36105,9198.200195,9289.299805,9198.200195,9204.099609,9204.089844,0
36108,9204.099609,9310.799805,9070.200195,9094.900391,9094.891602,0
36109,9066.099609,9066.099609,8873.599609,8934.299805,8934.291016,0
36110,8934.299805,9060.799805,8912.099609,8940.700195,8940.691406,0
36111,8940.700195,8992.700195,8789.099609,8992.500000,8992.491211,0
36112,8992.500000,9050.200195,8805.200195,8842.099609,8842.090820,0
36115,8933.799805,9058.700195,8933.799805,9056.799805,9056.791016,0
36116,9043.700195,9043.700195,8944.299805,8984.299805,8984.291016,0
36117,8984.299805,9069.200195,8898.000000,8972.400391,8972.391602,0
36118,9028.099609,9290.000000,9028.099609,9240.599609,9240.589844,0
36119,9319.599609,9462.900391,9319.599609,9431.900391,9431.890625,0
36122,9431.900391,9574.700195,9387.700195,9441.900391,9441.890625,0
36123,9441.900391,9614.799805,9408.700195,9479.200195,9479.190430,0
36124,9479.200195,9515.900391,9423.599609,9515.000000,9514.990234,0
36125,9579.599609,9767.700195,9579.599609,9759.000000,9758.990234,0
36126,9759.000000,9893.099609,9671.500000,9877.299805,9877.290039,0
36129,9877.299805,9981.900391,9611.000000,9645.500000,9645.490234,0
36130,9469.400391,9469.400391,9236.599609,9339.799805,9339.790039,0
36131,9339.799805,9484.599609,9208.000000,9230.500000,9230.490234,0
36132,9230.500000,9470.700195,9002.799805,9329.700195,9329.690430,0
36133,9329.700195,9473.099609,9137.700195,9382.000000,9381.990234,0
36136,9409.200195,9559.000000,9409.200195,9454.200195,9454.190430,0
36137,0,0,0,0,0,0
36138,9454.200195,9611.700195,9360.599609,9596.400391,9596.390625,0
36139,9596.400391,9665.099609,9458.900391,9468.099609,9468.089844,0
36140,9344.000000,9344.000000,9177.099609,9236.200195,9236.190430,0
36143,9236.200195,9304.200195,9130.599609,9260.500000,9260.490234,0
36144,9260.500000,9318.099609,9206.299805,9271.799805,9271.790039,0
36145,9329.000000,9398.000000,9329.000000,9362.200195,9362.190430,0
36146,9362.200195,9424.299805,9240.000000,9322.599609,9322.589844,0
36147,9322.599609,9426.700195,9259.599609,9351.900391,9351.890625,0
36150,9368.900391,9644.799805,9368.900391,9602.700195,9602.690430,0
36151,9602.700195,9704.000000,9595.900391,9679.900391,9679.890625,0
36152,9679.900391,9874.900391,9679.700195,9866.799805,9866.790039,0
36153,0,0,0,0,0,0
36154,0,0,0,0,0,0
36157,9883.400391,10020.900391,9883.400391,9953.599609,9953.589844,0
36158,9953.599609,10038.500000,9897.599609,9940.700195,9940.690430,0
36159,9940.700195,10054.900391,9822.200195,9836.599609,9836.589844,0
36160,0,0,0,0,0,0
36161,0,0,0,0,0,0
36164,9971.299805,10475.799805,9971.299805,10447.799805,10447.789063,0
36165,10447.799805,10680.599609,10350.500000,10650.700195,10650.689453,0
36166,0,0,0,0,0,0
36167,10650.700195,10920.099609,10384.099609,10443.400391,10443.389648,0
36168,10443.400391,10591.700195,10320.299805,10412.299805,10412.289063,0
36171,10412.299805,10566.799805,10248.599609,10248.599609,10248.588867,0
36172,10248.599609,10374.900391,9984.299805,10010.500000,10010.490234,0
36173,9801.799805,9801.799805,9060.599609,9321.700195,9321.690430,0
36174,9321.700195,9496.200195,9144.900391,9304.200195,9304.190430,0
36175,9304.200195,9621.000000,8905.599609,9596.299805,9596.290039,0
36178,9801.599609,10085.000000,9801.599609,10071.500000,10071.490234,0
36179,10071.500000,10135.900391,9815.000000,9971.700195,9971.690430,0
36180,10000.599609,10230.299805,10000.599609,10090.099609,10090.089844,0
36181,10081.900391,10081.900391,9870.000000,9920.799805,9920.790039,0
36182,9709.700195,9709.700195,9451.500000,9612.000000,9611.990234,0
36185,9612.000000,9700.500000,9364.200195,9665.599609,9665.589844,0
36186,9665.599609,9790.900391,9435.700195,9589.599609,9589.589844,0
36187,9596.500000,9747.500000,9596.500000,9609.500000,9609.490234,0
36188,9609.500000,9865.200195,9496.799805,9832.200195,9832.190430,0
36189,9832.200195,10014.299805,9759.599609,9878.799805,9878.790039,0
36192,9941.599609,10140.200195,9941.599609,9998.200195,9998.190430,0
36193,9964.200195,9964.200195,9819.599609,9943.599609,9943.589844,0
36194,9943.599609,10064.799805,9870.099609,9944.200195,9944.190430,0
36195,9944.200195,10091.400391,9831.799805,9855.400391,9855.390625,0
36196,9855.400391,9917.700195,9761.599609,9809.299805,9809.290039,0
36199,9809.299805,9813.000000,9636.099609,9648.799805,9648.790039,0
36200,9648.799805,9734.400391,9474.400391,9500.000000,9499.990234,0
36201,9500.000000,9667.799805,9363.700195,9656.700195,9656.690430,0
36202,9656.700195,9708.500000,9607.000000,9690.500000,9690.490234,0
36203,9690.500000,9914.900391,9643.900391,9739.400391,9739.390625,0
36206,9739.400391,9903.299805,9666.000000,9901.099609,9901.089844,0
36207,9901.099609,9987.599609,9779.700195,9799.299805,9799.290039,0
36208,9799.299805,9832.400391,9681.799805,9797.900391,9797.890625,0
36209,9797.900391,9850.000000,9635.299805,9758.700195,9758.690430,0
36210,9758.700195,9862.299805,9743.000000,9840.900391,9840.890625,0
36213,9840.900391,9989.900391,9828.000000,9945.200195,9945.190430,0
36214,10016.400391,10149.500000,10016.400391,10133.799805,10133.789063,0
36215,10133.799805,10275.299805,10062.200195,10224.599609,10224.588867,0
36216,10142.599609,10142.599609,10035.099609,10052.099609,10052.089844,0
36217,10050.200195,10050.200195,9935.200195,9997.299805,9997.290039,0
36220,9997.299805,10016.200195,9810.099609,9838.900391,9838.890625,0
36221,9838.900391,9880.900391,9738.299805,9823.000000,9822.990234,0
36222,9823.000000,9905.099609,9682.500000,9707.599609,9707.589844,0
36223,9707.599609,9857.299805,9694.099609,9834.299805,9834.290039,0
36224,9874.299805,10042.200195,9874.299805,10005.000000,10004.990234,0
36227,10005.000000,10023.700195,9851.200195,9861.400391,9861.390625,0
36228,9861.400391,10040.099609,9819.200195,9915.299805,9915.290039,0
36229,9915.299805,9981.099609,9872.599609,9940.099609,9940.089844,0
36230,9977.799805,10195.700195,9977.799805,10191.599609,10191.588867,0
36231,10191.599609,10276.200195,10075.799805,10094.700195,10094.690430,0
36234,10094.700195,10167.599609,10063.099609,10121.000000,10120.989258,0
36235,10159.000000,10250.200195,10159.000000,10213.900391,10213.889648,0
36236,10199.299805,10199.299805,10075.000000,10119.099609,10119.089844,0
36237,10065.700195,10065.700195,9958.900391,10039.700195,10039.690430,0
36238,10059.500000,10188.400391,10059.500000,10073.700195,10073.690430,0
36241,10027.099609,10027.099609,9925.900391,9955.099609,9955.089844,0
36242,9904.400391,9904.400391,9714.099609,9728.400391,9728.390625,0
36243,9728.400391,9733.799805,9588.799805,9720.700195,9720.690430,0
36244,9720.700195,9871.099609,9700.799805,9868.299805,9868.290039,0
36245,9868.299805,9906.099609,9614.599609,9659.099609,9659.089844,0
36248,9659.099609,9756.700195,9640.799805,9748.099609,9748.089844,0
36249,9748.099609,9831.900391,9656.299805,9677.000000,9676.990234,0
36250,9677.000000,9780.900391,9666.700195,9740.700195,9740.690430,0
36251,0,0,0,0,0,0
36252,0,0,0,0,0,0
36255,0,0,0,0,0,0
36256,9826.900391,10016.599609,9826.900391,10011.299805,10011.290039,0
36257,10011.299805,10062.099609,9939.500000,10027.700195,10027.690430,0
36258,10027.700195,10123.299805,9991.799805,10100.599609,10100.589844,0
36259,10100.599609,10239.099609,10009.500000,10101.900391,10101.890625,0
36262,10096.900391,10096.900391,9964.799805,10039.200195,10039.190430,0
36263,10082.799805,10189.500000,10082.799805,10120.799805,10120.789063,0
36264,10118.900391,10118.900391,9990.099609,10080.400391,10080.390625,0
36265,10080.400391,10093.900391,9962.299805,10000.000000,9999.990234,0
36266,10000.000000,10060.500000,9722.799805,9777.299805,9777.290039,0
36269,9777.299805,9863.400391,9684.400391,9851.700195,9851.690430,0
36270,9790.299805,9790.299805,9605.299805,9662.000000,9661.990234,0
36271,9673.200195,9784.900391,9673.200195,9771.099609,9771.089844,0
36272,9771.099609,9895.799805,9744.099609,9794.799805,9794.790039,0
36273,9794.799805,9946.400391,9775.299805,9901.599609,9901.589844,0
36276,9901.599609,9962.000000,9853.700195,9907.200195,9907.190430,0
36277,9907.200195,10076.900391,9885.799805,10069.900391,10069.890625,0
36278,10069.900391,10091.000000,9937.000000,10010.400391,10010.390625,0
36279,10010.400391,10031.299805,9907.700195,10007.599609,10007.589844,0
36280,10007.599609,10054.599609,9930.299805,9975.400391,9975.390625,0
36283,9975.400391,10091.000000,9911.299805,10090.799805,10090.790039,0
36284,10090.799805,10191.200195,9998.200195,10019.200195,10019.190430,0
36285,10019.200195,10063.799805,9960.900391,10012.099609,10012.089844,0
36286,10031.400391,10128.700195,10031.400391,10073.000000,10072.990234,0
36287,10073.000000,10207.200195,10004.099609,10155.000000,10154.989258,0
36290,10155.000000,10188.200195,10031.400391,10172.700195,10172.689453,0
36291,10172.700195,10222.599609,10122.599609,10167.099609,10167.088867,0
36292,10167.099609,10215.299805,10049.799805,10184.700195,10184.689453,0
36293,10184.700195,10320.200195,10139.799805,10275.000000,10274.989258,0
36294,10275.000000,10416.299805,10136.000000,10167.200195,10167.189453,0
36297,10104.700195,10104.700195,9957.099609,9966.099609,9966.089844,0
36298,9966.099609,10087.500000,9913.799805,9984.799805,9984.790039,0
36299,9984.900391,10177.700195,9984.900391,10174.400391,10174.389648,0
36300,10174.400391,10226.000000,10126.299805,10151.200195,10151.189453,0
36301,10151.200195,10225.799805,10122.700195,10213.700195,10213.689453,0
36304,10213.700195,10288.200195,10155.200195,10170.400391,10170.389648,0
36305,10146.500000,10146.500000,10039.000000,10141.000000,10140.989258,0
36306,10141.000000,10143.700195,10047.400391,10097.700195,10097.690430,0
36307,10097.700195,10167.299805,9968.700195,9990.900391,9990.890625,0
36308,9990.900391,10033.500000,9932.099609,10030.599609,10030.589844,0
36311,10030.599609,10097.099609,9951.400391,10072.299805,10072.290039,0
36312,10072.299805,10141.400391,9994.000000,10056.900391,10056.890625,0
36313,10056.900391,10095.599609,9981.400391,10068.799805,10068.790039,0
36314,10103.900391,10231.700195,10103.900391,10221.500000,10221.489258,0
36315,10221.500000,10245.700195,10115.099609,10244.700195,10244.689453,0
36318,10244.700195,10300.700195,10215.900391,10280.200195,10280.189453,0
36319,10280.200195,10294.400391,10213.000000,10221.799805,10221.789063,0
36320,10221.799805,10286.200195,10199.099609,10242.799805,10242.789063,0
36321,10242.799805,10253.099609,10077.299805,10096.200195,10096.190430,0
36322,10096.200195,10197.299805,10083.900391,10195.299805,10195.289063,0
36325,10172.900391,10172.900391,10070.299805,10100.000000,10099.990234,0
36326,10100.000000,10191.000000,10072.000000,10179.700195,10179.689453,0
36327,10179.700195,10238.200195,10090.000000,10190.799805,10190.789063,0
36328,10190.799805,10264.000000,10169.700195,10195.000000,10194.989258,0
36329,10227.099609,10343.099609,10227.099609,10337.500000,10337.489258,0
36332,10340.799805,10430.200195,10340.799805,10382.700195,10382.689453,0
36333,10382.700195,10390.799805,10324.900391,10387.700195,10387.689453,0
36334,10381.500000,10381.500000,10314.400391,10380.700195,10380.689453,0
36335,10380.700195,10484.400391,10310.000000,10333.599609,10333.588867,0
36336,10333.599609,10359.900391,10262.099609,10290.299805,10290.289063,0
36339,10290.299805,10300.500000,10219.099609,10291.099609,10291.088867,0
36340,10291.099609,10316.700195,10239.099609,10299.599609,10299.588867,0
36341,10299.599609,10351.599609,10211.099609,10218.599609,10218.588867,0
36342,10290.000000,10398.900391,10290.000000,10370.500000,10370.489258,0
36343,10370.500000,10404.200195,10313.400391,10402.299805,10402.289063,0
36346,10445.400391,10555.599609,10445.400391,10555.599609,10555.588867,0
36347,10510.900391,10510.900391,10417.299805,10474.400391,10474.389648,0
36348,10442.200195,10442.200195,10372.700195,10402.799805,10402.789063,0
36349,10402.799805,10434.200195,10292.200195,10311.299805,10311.289063,0
36350,10311.299805,10351.900391,10283.000000,10333.200195,10333.189453,0
36353,10333.200195,10343.400391,10292.500000,10311.900391,10311.889648,0
36354,10265.500000,10265.500000,10071.900391,10119.000000,10118.990234,0
36355,10119.000000,10141.099609,9997.599609,10009.299805,10009.290039,0
36356,10025.299805,10163.000000,10025.299805,10134.599609,10134.588867,0
36357,10134.599609,10171.299805,10089.200195,10119.200195,10119.190430,0
36360,10119.200195,10216.000000,10106.900391,10190.900391,10190.889648,0
36361,10190.900391,10195.000000,10005.900391,10057.900391,10057.890625,0
36362,10021.000000,10021.000000,9933.599609,9999.799805,9999.790039,0
36363,9999.799805,10002.599609,9812.900391,9896.099609,9896.089844,0
36364,9859.900391,9859.900391,9744.500000,9771.599609,9771.589844,0
36367,9771.599609,9780.900391,9509.500000,9684.900391,9684.890625,0
36368,9684.900391,9725.099609,9546.500000,9583.400391,9583.390625,0
36369,9583.400391,9657.299805,9529.099609,9571.500000,9571.490234,0
36370,9544.599609,9544.599609,9234.200195,9292.599609,9292.589844,0
36371,9292.599609,9401.099609,9265.000000,9391.900391,9391.890625,0
36374,9391.900391,9440.599609,9156.299805,9400.099609,9400.089844,0
36375,9400.099609,9503.200195,9308.599609,9434.200195,9434.190430,0
36376,9434.200195,9492.000000,9351.500000,9436.200195,9436.190430,0
36377,9332.900391,9332.900391,9142.599609,9194.500000,9194.490234,0
36378,9194.500000,9293.500000,9107.400391,9140.700195,9140.691406,0
36381,9140.700195,9354.599609,9100.400391,9335.700195,9335.690430,0
36382,9335.700195,9339.200195,9207.400391,9230.200195,9230.190430,0
36383,9235.400391,9382.500000,9235.400391,9360.400391,9360.390625,0
36384,9384.200195,9485.200195,9384.200195,9407.900391,9407.890625,0
36385,9407.900391,9572.900391,9357.400391,9561.700195,9561.690430,0
36388,9561.700195,9611.299805,9445.599609,9474.500000,9474.490234,0
36389,9474.799805,9646.400391,9474.799805,9613.500000,9613.490234,0
36390,9613.500000,9706.799805,9543.799805,9570.900391,9570.890625,0
36391,9570.900391,9608.099609,9501.599609,9569.299805,9569.290039,0
36392,9608.700195,9758.099609,9608.700195,9738.299805,9738.290039,0
36395,9738.299805,9789.000000,9668.900391,9730.000000,9729.990234,0
36396,9730.000000,9867.700195,9696.000000,9861.700195,9861.690430,0
36397,9886.700195,9984.000000,9886.700195,9941.400391,9941.390625,0
36398,9941.400391,10043.099609,9869.299805,9931.900391,9931.890625,0
36399,9931.900391,10079.799805,9862.000000,10058.400391,10058.390625,0
36402,10058.400391,10071.799805,9941.599609,10006.200195,10006.190430,0
36403,9924.799805,9924.799805,9805.099609,9806.099609,9806.089844,0
36404,9850.200195,9909.500000,9850.200195,9903.599609,9903.589844,0
36405,9891.400391,9891.400391,9679.599609,9694.000000,9693.990234,0
36406,9694.000000,9944.900391,9656.900391,9943.099609,9943.089844,0
36409,9943.099609,10017.599609,9928.299805,9975.400391,9975.390625,0
36410,9975.400391,10061.299805,9862.299805,9871.200195,9871.190430,0
36411,9871.200195,9957.099609,9816.799805,9891.599609,9891.589844,0
36412,9891.599609,10028.000000,9872.900391,10028.000000,10027.990234,0
36413,10028.000000,10117.000000,9962.900391,10026.599609,10026.589844,0
36416,10026.599609,10063.500000,9883.900391,9919.000000,9918.990234,0
36417,9919.000000,9962.299805,9776.299805,9779.200195,9779.190430,0
36418,9779.200195,9840.400391,9690.400391,9728.599609,9728.589844,0
36419,9711.000000,9711.000000,9608.599609,9645.700195,9645.690430,0
36420,9698.599609,9770.000000,9698.599609,9728.200195,9728.190430,0
36423,9728.200195,9821.200195,9707.200195,9722.799805,9722.790039,0
36424,9722.799805,9723.200195,9582.799805,9621.799805,9621.790039,0
36425,9621.799805,9689.500000,9525.299805,9655.000000,9654.990234,0
36426,9655.000000,9762.500000,9620.700195,9720.400391,9720.390625,0
36427,9659.700195,9659.700195,9555.599609,9617.700195,9617.690430,0
36430,9630.799805,9708.500000,9630.799805,9707.799805,9707.790039,0
36431,9692.000000,9692.000000,9610.400391,9639.900391,9639.890625,0
36432,9639.900391,9704.900391,9501.700195,9552.500000,9552.490234,0
36433,9552.500000,9574.900391,9420.299805,9525.400391,9525.390625,0
36434,9525.400391,9541.700195,9427.500000,9482.799805,9482.790039,0
36437,9482.799805,9608.599609,9441.900391,9601.000000,9600.990234,0
36438,9601.000000,9666.000000,9570.200195,9656.299805,9656.290039,0
